# AUTO-GENERATED FILE — do not edit by hand. Regenerate with: python3 src/data/create_equipment_csv.py
EquipmentGameId|SetId|CardId|Rarity|ImageURL
EG89333c38f9|FAB|FAB183|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB183.png
EG89333c38f9|HVY|HVY195|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY195.png
EG89333c38f9|PEN|PEN309|L|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN309.webp
EG709e80165c|HVY|HVY100|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY100.png
EG709e80165c|KSI|KSI006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI006.png
EG709e80165c|OLA|OLA006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA006.png
EG356cdcfecf|BET|BET003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-BET/EN/BET003.png
EG356cdcfecf|HVY|HVY206|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY206.png
EGc47612b0fb|HVY|HVY199|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY199.png
EG68cb495af6|HVY|HVY200|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY200.png
EGf2d0ad6846|HVY|HVY248|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY248.png
EG409f8e72e8|HVY|HVY198|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY198.png
EGf02e502a1f|HVY|HVY155|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY155.png
EGf02e502a1f|KSI|KSI007|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI007.png
EGf02e502a1f|KYO|KYO006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO006.png
EGf02e502a1f|OLA|OLA007|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA007.png
EGf02e502a1f|RHI|RHI007|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR007.png
EGf02e502a1f|SBL|SBL009|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBL009.webp
EGc10eeb2555|BET|BET006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-BET/EN/BET006.png
EGc10eeb2555|HVY|HVY135|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY135.png
EGc10eeb2555|KYO|KYO005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO005.png
EGc10eeb2555|RHI|RHI006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR006.png
EGc10eeb2555|VIC|VIC006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-VIC/EN/VIC006.png
EGe446c791ce|FAB|FAB181|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB181.png
EGe446c791ce|HVY|HVY053|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY053.png
EG043ee664ab|HVY|HVY196|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY196.png
EG32d19fc697|HVY|HVY054|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY054.png
EG32d19fc697|LGS|LGS233|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS233.png
EG32d19fc697|LGS|LGS244|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS244.png
EG32d19fc697|VIC|VIC004|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-VIC/EN/VIC004.png
EG5e2676ce90|BET|BET004|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-BET/EN/BET004.png
EG5e2676ce90|HVY|HVY055|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY055.png
EG5e2676ce90|LGS|LGS234|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS234.png
EG5e2676ce90|LGS|LGS248|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS248.png
EG1b06eb16ca|FAB|FAB182|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB182.png
EG1b06eb16ca|HVY|HVY097|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY097.png
EG1b06eb16ca|MPW|MPW010|L|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW010-RF.webp
EG9264e601b1|HVY|HVY205|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY205.png
EG1bf6af7d8e|HVY|HVY202|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY202.png
EG8667d83dd8|HVY|HVY099|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY099.png
EG8667d83dd8|KSI|KSI004|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI004.png
EG8667d83dd8|LGS|LGS235|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS235.png
EG8667d83dd8|LGS|LGS249|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS249.png
EG59e65706e7|AKO|AKO003|R|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AKO/EN/AKO003.png
EG59e65706e7|HVY|HVY009|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY009.png
EG59e65706e7|KYO|KYO003|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO003.png
EG59e65706e7|LGS|LGS231|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS231.png
EG59e65706e7|LGS|LGS243|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS243.png
EG59e65706e7|SKA|SKA003|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SKA003.webp
EGc9e2157640|HVY|HVY010|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY010.png
EGc9e2157640|LGS|LGS232|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS232.png
EGc9e2157640|LGS|LGS253|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS253.png
EGc9e2157640|RHI|RHI004|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR004.png
EG21b37384ee|HVY|HVY201|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY201.png
EGdaaef190c2|HVY|HVY098|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY098.png
EGdaaef190c2|LGS|LGS236|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS236.png
EGdaaef190c2|LGS|LGS254|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS254.png
EGdaaef190c2|OLA|OLA004|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA004.png
EG2d88c64555|HVY|HVY011|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY011.png
EG2d88c64555|KYO|KYO004|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO004.png
EG2d88c64555|RHI|RHI005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR005.png
EG1cac63b9b0|HVY|HVY197|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY197.png
EG6c01d555d4|HVY|HVY203|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY203.png
EGe3315fe40f|BET|BET007|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-BET/EN/BET007.png
EGe3315fe40f|HVY|HVY056|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY056.png
EGe3315fe40f|VIC|VIC007|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-VIC/EN/VIC007.png
EG43949489d7|HVY|HVY052|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY052.png
EG43949489d7|SLY|SLY004|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SLY004.webp
EG43949489d7|VIC|VIC003|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-VIC/EN/VIC003.png
EG9eec25a091|HVY|HVY204|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY204.png
EG4e8bfb01ae|BET|BET005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-BET/EN/BET005.png
EG4e8bfb01ae|HVY|HVY175|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY175.png
EG4e8bfb01ae|KSI|KSI005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI005.png
EG4e8bfb01ae|OLA|OLA005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA005.png
EG4e8bfb01ae|VIC|VIC005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-VIC/EN/VIC005.png
EG99a2f62a69|AKO|AKO005|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AKO/EN/AKO005.png
EGc6a86f28b2|AKO|AKO004|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AKO/EN/AKO004.png
EGc6a86f28b2|GEM|GEM082|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM082-RF.webp
EGc6a86f28b2|JDG|JDG040|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG040.png
EG5851be1810|LGS|LGS277|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS277.png
EG5851be1810|MST|MST070|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST070.png
EGb5496ab776|LGS|LGS274|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS274.png
EGb5496ab776|MST|MST067|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST067.png
EGb5496ab776|NUU|NUU003|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-NUU/EN/NUU003.png
EG2f9502f162|LGS|LGS269|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS269.png
EG2f9502f162|MST|MST006|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST006.png
EG2f9502f162|NUU|NUU005|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-NUU/EN/NUU005.png
EG3e57bdd7e4|MST|MST229|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST229.png
EGa479049b44|MST|MST228|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST228.png
EG68d7c7053b|MST|MST230|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST230.png
EGaf26fdd822|MST|MST231|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST231.png
EG2ac2216569|ENG|ENG004|R|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ENG/EN/ENG004.png
EG2ac2216569|MST|MST028|R|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST028.png
EG9852eb6cc1|MST|MST005|R|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST005.png
EGc8bfd7ebe1|MST|MST049|R|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST049.png
EGc8bfd7ebe1|ZEN|ZEN004|R|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ZEN/EN/ZEN004.png
EGb31394f988|LGS|LGS275|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS275.png
EGb31394f988|MST|MST068|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST068.png
EGb31394f988|MST|MST068|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST068_V2.png
EGb31394f988|NUU|NUU004|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-NUU/EN/NUU004.png
EGedf0ba7fc7|MST|MST232|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST232.png
EG6cccc36a39|MST|MST004|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST004.png
EG6cccc36a39|MST|MST004|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST004_V2.png
EG50efff8d91|LGS|LGS268|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS268.png
EG50efff8d91|MST|MST160|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST160.png
EG50efff8d91|ZEN|ZEN003|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ZEN/EN/ZEN003.png
EGf62b0bf88e|MST|MST027|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST027.png
EGa43cb5ca29|LGS|LGS279|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS279.png
EGa43cb5ca29|MST|MST072|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST072.png
EG24d9ecfe02|LGS|LGS278|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS278.png
EG24d9ecfe02|MST|MST071|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST071.png
EGaf3c661d09|LGS|LGS280|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS280.png
EGaf3c661d09|MST|MST073|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST073.png
EG6eb50b9290|ENG|ENG006|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ENG/EN/ENG006.png
EG6eb50b9290|LGS|LGS281|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS281.png
EG6eb50b9290|MST|MST074|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST074.png
EGa9972b8dd2|ANQ|ANQ007|L|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ANQ007-RF.webp
EGa9972b8dd2|FAB|FAB229|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB229.png
EGa9972b8dd2|MST|MST190|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST190.png
EGa9972b8dd2|PEN|PEN312|L|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN312.webp
EGd17c8c236e|LGS|LGS273|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS273.png
EGd17c8c236e|MST|MST050|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST050.png
EGd17c8c236e|ZEN|ZEN006|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ZEN/EN/ZEN006.png
EG6f08ac18cb|MST|MST066|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST066.png
EG6f08ac18cb|MST|MST066|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST066_V2.png
EG97349a3477|ENG|ENG003|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ENG/EN/ENG003.png
EG97349a3477|LGS|LGS271|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS271.png
EG97349a3477|MST|MST029|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST029.png
EG310827b583|MST|MST048|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST048.png
EG310827b583|MST|MST048|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST048_V2.png
EGd5113e3120|LGS|LGS270|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS270.png
EGd5113e3120|MST|MST007|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST007.png
EGd5113e3120|NUU|NUU006|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-NUU/EN/NUU006.png
EG56bb9686fe|ENG|ENG005|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ENG/EN/ENG005.png
EG56bb9686fe|LGS|LGS272|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS272.png
EG56bb9686fe|MST|MST030|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST030.png
EG56bb9686fe|SEN|SEN007|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEN007.webp
EGfc0c3d8c4f|LGS|LGS276|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS276.png
EGfc0c3d8c4f|MST|MST069|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST069.png
EGfc0c3d8c4f|ZEN|ZEN005|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ZEN/EN/ZEN005.png
EG946d9acf87|ASB|ASB005|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-ASB/EN/ASB005.png
EG55735098c0|ASB|ASB003|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-ASB/EN/ASB003.png
EG55735098c0|JDG|JDG031|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG031.png
EGc4408ce110|ASB|ASB004|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-ASB/EN/ASB004.png
EG49ab287a3e|ASB|ASB006|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-ASB/EN/ASB006.png
EG49ab287a3e|JDG|JDG042|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG042.png
EGf1841a42fe|AAZ|AAZ007|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AAZ/EN/AAZ007.png
EG2b37199f3b|AAZ|AAZ005|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AAZ/EN/AAZ005.png
EG2b37199f3b|AAZ|AAZ005|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAZ005-AA.webp
EG50df058ce5|AAZ|AAZ006|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AAZ/EN/AAZ006.png
EG50df058ce5|JDG|JDG033|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG033.png
EGcbccb5c3f4|AAZ|AAZ004|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AAZ/EN/AAZ004.png
EGcbccb5c3f4|JDG|JDG039|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG039.png
EG9421e5d832|AUR|AUR005|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUR005.webp
EG9421e5d832|FAB|FAB334|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FAB334-CF.webp
EG91ba07603a|FAB|FAB335|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FAB335-CF.webp
EG91ba07603a|TER|TER006|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/TER006.webp
EGc2f40b02f5|ROS|ROS246|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS246.png
EGd972771687|FAB|FAB253|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB253.png
EGd972771687|ROS|ROS163|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS163.png
EG1f75b53217|FAB|FAB254|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB254.png
EG1f75b53217|ROS|ROS211|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS211.png
EG1f75b53217|ROS|ROS211|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS211-CF.png
EGa5fd04121a|FAB|FAB250|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB250.png
EGa5fd04121a|ROS|ROS028|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS028.png
EGa5fd04121a|ROS|ROS028|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS028-CF.png
EG210d794a2a|AUA|AUA004|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUA004.webp
EG210d794a2a|FLR|FLR004|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FLR004.webp
EG210d794a2a|LGS|LGS316|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS316.png
EG210d794a2a|ROS|ROS115|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS115.png
EGb0e9796148|LGS|LGS321|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS321.png
EGb0e9796148|ROS|ROS213|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS213.png
EGb0e9796148|VER|VER004|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/VER004.webp
EGe376924d16|ROS|ROS249|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS249.png
EG1bc2cb593f|APR|APR005|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/APR005.webp
EG1bc2cb593f|ROS|ROS250|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS250.png
EG0efafeb9a8|FAB|FAB252|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB252.png
EG0efafeb9a8|ROS|ROS114|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS114.png
EG0efafeb9a8|ROS|ROS114|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS114-CF.png
EG86b292b0ad|AUA|AUA003|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUA003.webp
EG86b292b0ad|LGS|LGS314|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS314.png
EG86b292b0ad|OSC|OSC003|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/OSC003.webp
EG86b292b0ad|ROS|ROS072|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS072.png
EG6a67d4254e|ROS|ROS251|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS251.png
EG135b942874|LGS|LGS322|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS322.png
EG135b942874|ROS|ROS214|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS214.png
EG16ec365a40|FLR|FLR003|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FLR003.webp
EG16ec365a40|LGS|LGS312|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS312.png
EG16ec365a40|ROS|ROS029|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS029.png
EG16ec365a40|VER|VER003|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/VER003.webp
EG7a9cb8fd01|LGS|LGS319|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS319.png
EG7a9cb8fd01|OSC|OSC005|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/OSC005.webp
EG7a9cb8fd01|ROS|ROS165|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS165.png
EG7a9cb8fd01|VER|VER005|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/VER005.webp
EG4f8b9f9ab7|LGS|LGS320|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS320.png
EG4f8b9f9ab7|ROS|ROS212|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS212.png
EGf9da906d2d|LGS|LGS318|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS318.png
EGf9da906d2d|OSC|OSC004|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/OSC004.webp
EGf9da906d2d|ROS|ROS164|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS164.png
EGe4e531e81a|FAB|FAB251|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB251.png
EGe4e531e81a|ROS|ROS071|L|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS071.png
EGd4b46defb1|AUA|AUA005|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUA005.webp
EGd4b46defb1|FLR|FLR005|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FLR005.webp
EGd4b46defb1|LGS|LGS317|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS317.png
EGd4b46defb1|ROS|ROS116|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS116.png
EG26110a0b5d|LGS|LGS315|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS315.png
EG26110a0b5d|OSC|OSC006|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/OSC006.webp
EG26110a0b5d|ROS|ROS073|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS073.png
EG6b53ba5e72|FLR|FLR006|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FLR006.webp
EG6b53ba5e72|LGS|LGS313|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS313.png
EG6b53ba5e72|ROS|ROS030|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS030.png
EG6b53ba5e72|VER|VER006|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/VER006.webp
EGe98af28afc|ROS|ROS240|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS240.png
EG49fc034c88|ROS|ROS241|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS241.png
EG7611c84271|ROS|ROS239|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS239.png
EGde6b0c8335|ROS|ROS242|M|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS242.png
EG0176284a12|AIO|AIO006|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AIO006-RF.webp
EGb54e1f6c83|AIO|AIO004|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AIO004-RF.webp
EGb54e1f6c83|JDG|JDG032|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG032.png
EGaca551018e|AIO|AIO005|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AIO005-RF.webp
EGaca551018e|JDG|JDG041|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG041.png
EG6639ddf76a|AIO|AIO003|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AIO003-RF.webp
EG76a6f45094|AJV|AJV006|L|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AJV006.webp
EGff17cc2bc8|AJV|AJV004|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AJV004.webp
EG63f0be4f01|AJV|AJV007|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AJV007.webp
EG45bc83a0b0|AJV|AJV005|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AJV005.webp
EGb4490e6395|HNT|HNT219|R|https://storage.googleapis.com/fabmaster/cardfaces/2025-HNT/EN/HNT219.png
EGb4490e6395|SAR|SAR008|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAR008.webp
EGb4490e6395|SBA|SBA009|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBA009.webp
EGb4490e6395|SBZ|SBZ008|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBZ008.webp
